filename,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7
Oppo_A_H1f1_Kanan_cutout.png,0.5165542577422351,0.2686269596944547,0.24447505548821527,0.08671542083216144,0.898408887927194,0.03034557974580085,0.5227347403939944,0.013679936393525799,0.9618834468222565,0.019775542419809517,0.2734387494745076,0.014227716673225083,0.013423919677734375,0.03852081298828125,0.015804290771484375,0.05683135986328125,0.09250259399414062,0.24802398681640625,0.05452728271484375,0.0515899658203125,0.3597526550292969,0.06902313232421875,0.0029703776817768812,0.0038299560546875,0.02133687399327755,0.053780872374773026,0.0033556621056050062,0.00113677978515625,0.00154876708984375,0.0024668376427143812,0.0070203146897256374,0.15678150951862335,0.075164794921875,0.0012652078876271844,0.000843048095703125,0.000820159912109375,0.000453948974609375,0.0005582173471339047,0.2634086608886719,0.010868072509765625,0.0016848245868459344,0.000537872314453125,0.000370025634765625,0.000423431396484375,0.00046793618821538985,0.000995635986328125,0.00124359130859375,0.003177642822265625,0.0050862631760537624,0.0087038679048419,0.011418660171329975,0.0093777971342206,0.009490966796875,0.0060780844651162624,6.739298260072246e-05,0.0006039937143214047,0.0041605629958212376,0.02215067483484745,0.037628173828125,0.024557748809456825,0.226226806640625,0.017937978729605675
Oppo_A_H1f1_Kiri_cutout.png,0.278967748414554,0.1346388597163223,0.16554723807695162,0.05476352755683437,0.92707336291852,0.020699720455695358,0.6493691639136584,0.00627936306957497,0.9746371019421964,0.012293960414209786,0.4217197414424834,0.00814369382362908,0.012821197509765625,0.036289215087890625,0.01412200927734375,0.055377960205078125,0.0870208740234375,0.2362823486328125,0.05234527587890625,0.049602508544921875,0.3890800476074219,0.06705856323242188,0.003078460693359375,0.0047149658203125,0.033206939697265625,0.033479053527116776,0.001583099365234375,0.0008748372201807797,0.00124359130859375,0.0015462239971384406,0.03049723245203495,0.12879180908203125,0.0882110595703125,0.0039418539963662624,0.0012003580341115594,2.0345052689663135e-05,0.0007464091177098453,0.00019709269690793008,0.2656453549861908,0.0059611001051962376,0.00193023681640625,0.001384735107421875,0.0013364156475290656,0.0013898214092478156,0.0041821799241006374,0.0048586525954306126,0.0050099692307412624,0.0055096945725381374,0.0062166848219931126,0.0062573752366006374,0.0061098732985556126,0.01069768238812685,0.0056699118576943874,0.0011736551532521844,0.00012715657067019492,0.00110626220703125,0.0048243203200399876,0.015162150375545025,0.0245335903018713,0.029481252655386925,0.24767303466796875,0.010425567626953125
Oppo_A_H1f2_Kanan_cutout.png,0.5215601181682712,0.3103213934301395,0.19664824327080768,0.07803216407542622,0.923426271181897,0.02539814155949383,0.43094199641640873,0.013660195744830461,0.9448043221062052,0.032726057175087614,0.18589760522314713,0.011672869988231105,0.010372161865234375,0.030582427978515625,0.01166534423828125,0.0832061767578125,0.09437942504882812,0.29071807861328125,0.0698089599609375,0.07220077514648438,0.28867340087890625,0.04839324951171875,0.00034205117844976485,0.0016072591533884406,0.0045865378342568874,0.061186473816633224,0.056059520691633224,0.11128870397806168,0.07897821813821793,0.016869863495230675,0.001598358154296875,0.00046666464186273515,0.00013860066246706992,8.392333984375e-05,3.306071084807627e-05,7.62939453125e-06,5.7220458984375e-05,2.9246011763461865e-05,0.2552731931209564,0.02228800393640995,0.0011202493915334344,0.0005124409799464047,0.00045903524733148515,0.0004895527963526547,0.0006434122915379703,0.0011380513897165656,0.0027414958458393812,0.0070355734787881374,0.0115140276029706,0.012873332016170025,0.009119669906795025,0.0066477456130087376,0.0011838277569040656,0.000293731689453125,0.00037256875657476485,0.0021654765587300062,0.0035425822716206312,0.009579976089298725,0.0219268798828125,0.0655008926987648,0.20944340527057648,0.020801544189453125
Oppo_A_H1f2_Kiri_cutout.png,0.4716248710395902,0.275857831827731,0.18461378129748485,0.07537681805350159,0.9268822170069467,0.025725133857028702,0.43817168906134113,0.014523616169439271,0.9498974608441747,0.029197491702409203,0.1922053645215058,0.01260674355496979,0.009288787841796875,0.030269622802734375,0.0103912353515625,0.08229446411132812,0.0947418212890625,0.29149627685546875,0.0709991455078125,0.07142257690429688,0.2923393249511719,0.046756744384765625,0.0001068115234375,0.0006764729623682797,0.0018297830829396844,0.06365966796875,0.06319046020507812,0.12298583984375,0.0752665176987648,0.0047213234938681126,0.00045013427734375,0.00031534829759038985,4.57763671875e-05,3.814697265625e-06,1.0172526344831567e-05,7.62939453125e-06,1.7801919966586865e-05,4.57763671875e-05,0.2607078552246094,0.02155049704015255,0.0011583963641896844,0.00096893310546875,0.0008214314584620297,0.000812530517578125,0.0008748372201807797,0.001132965087890625,0.0016085306415334344,0.0027287800330668688,0.0047976174391806126,0.010036468505859375,0.0158208217471838,0.008945465087890625,0.001129150390625,0.00023905436682980508,0.00058746337890625,0.0019658405799418688,0.003307342529296875,0.008328755386173725,0.024527231231331825,0.051591236144304276,0.21746952831745148,0.0255559291690588
Oppo_B_H1f1_Kanan_cutout.png,0.32930739313531293,0.15592626301609155,0.1853952907013732,0.05822376296127491,0.9183891861847081,0.022130184005954602,0.5993861855993136,0.010852868130076309,0.9760970740809273,0.011257718387009473,0.35938158423394356,0.01297217737452098,0.013427734375,0.035900115966796875,0.015277862548828125,0.05480194091796875,0.07427597045898438,0.20552825927734375,0.052852630615234375,0.048427581787109375,0.4355506896972656,0.06395721435546875,0.0021451313514262438,0.005001068115234375,0.0132077531889081,0.053302764892578125,0.00116729736328125,0.0005022684927098453,0.0014750162372365594,0.001415252685546875,0.0135739641264081,0.17292912304401398,0.06823476403951645,0.00019073486328125,4.323323446442373e-05,1.0172526344831567e-05,7.2479248046875e-05,6.230672443052754e-05,0.26363882422447205,0.0025011699181050062,0.001171112060546875,0.0010248819598928094,0.001003265380859375,0.0011164346942678094,0.0012766519794240594,0.0015271505108103156,0.0014623006572946906,0.0018399556865915656,0.0040562949143350124,0.011058807373046875,0.01737213134765625,0.012273152358829975,0.0079739885404706,0.0040372214280068874,0.00019073486328125,0.001194000244140625,0.0053494772873818874,0.017930349335074425,0.0371805839240551,0.015286763198673725,0.25414910912513733,0.00205230712890625
Oppo_B_H1f1_Kiri_cutout.png,0.3401002592617408,0.15650690731246347,0.19815633050134215,0.06366857156930551,0.9118034537201067,0.025216422933701025,0.48984869687384053,0.01671460757208766,0.9674775940538068,0.014895711496574635,0.24023112393528856,0.01628568415286607,0.014720916748046875,0.0403900146484375,0.01674652099609375,0.0600433349609375,0.08306884765625,0.1992645263671875,0.055782318115234375,0.0548553466796875,0.40525054931640625,0.06987762451171875,0.0022710163611918688,0.0030377705115824938,0.039969127625226974,0.03555043414235115,0.0012728372821584344,0.00044886270188726485,0.001705169677734375,0.0012219747295603156,0.013257344253361225,0.19448979198932648,0.037342071533203125,0.0011138916015625,0.000629425048828125,0.00010553995525697246,0.000732421875,0.00018564860511105508,0.25605645775794983,0.0027414958458393812,0.0009740193490870297,0.0006535847787745297,0.0005925496225245297,0.0007311503286473453,0.0008519490365870297,0.001483917236328125,0.004901885986328125,0.00860595703125,0.015045166015625,0.01276397705078125,0.011035919189453125,0.011997222900390625,0.0038808186072856188,0.0010172525653615594,0.00013097126793581992,0.000843048095703125,0.0034573872108012438,0.014179229736328125,0.030323028564453125,0.038061778992414474,0.24571101367473602,0.0006268818979151547
Oppo_B_H1f2_Kanan_cutout.png,0.5876455763403987,0.33986042811304557,0.20815083123771536,0.07813851994244399,0.9196607673044901,0.024704168839989195,0.4040292761259119,0.011993032409029592,0.9443001102818127,0.03211047957148884,0.1633834887931924,0.009619976341049115,0.013607025146484375,0.0365753173828125,0.01517486572265625,0.0886383056640625,0.10124588012695312,0.2642478942871094,0.07559967041015625,0.077178955078125,0.2726898193359375,0.055042266845703125,0.001033782958984375,0.001171112060546875,0.0023244221229106188,0.06344477087259293,0.027573904022574425,0.08606592565774918,0.015070597641170025,0.10240808874368668,0.0327555350959301,0.0008951823110692203,0.000270843505859375,0.00010935465252259746,3.178914266754873e-05,1.6530355424038135e-05,4.9591064453125e-05,0.00011189778888365254,0.26228585839271545,0.0031801860313862562,0.0011609395733103156,0.0008570353384129703,0.00128173828125,0.00139617919921875,0.0021514892578125,0.0018285115947946906,0.0028889973182231188,0.0064531960524618626,0.01080449391156435,0.01770782470703125,0.0142059326171875,0.0054944357834756374,0.0012690225848928094,0.00036748251295648515,0.00039418539381586015,0.0032793681602925062,0.0034434001427143812,0.009183247573673725,0.022195180878043175,0.06718317419290543,0.19375865161418915,0.033896129578351974
Oppo_B_H1f2_Kiri_cutout.png,0.524818927769739,0.2913722321103443,0.19162244715252505,0.07283668171962884,0.9248843682955976,0.024286478863055534,0.4191855188243832,0.013283227601565995,0.9445005682918856,0.030726863589032316,0.17589294332758235,0.011037442230301822,0.01195526123046875,0.0334014892578125,0.014011383056640625,0.0874176025390625,0.09732818603515625,0.2790718078613281,0.07394790649414062,0.07603836059570312,0.27512359619140625,0.05170440673828125,0.0007769266958348453,0.0022379558067768812,0.00368499755859375,0.0597686767578125,0.015361785888671875,0.10296884924173355,0.0530751533806324,0.09178797155618668,0.0027262370567768812,0.0007082621450535953,0.00013478596520144492,2.6702880859375e-05,1.7801919966586865e-05,0.0,3.814697265625e-05,1.9073486328125e-05,0.26252874732017517,0.0056940712966024876,0.001018524169921875,0.00089263916015625,0.00104522705078125,0.0010859171161428094,0.0011622110614553094,0.001651763916015625,0.0052884421311318874,0.008252461440861225,0.0135739641264081,0.018393198028206825,0.01056035328656435,0.0015729268779978156,0.00025431314134038985,0.00035858154296875,0.0006739298696629703,0.0032666523475199938,0.0026041667442768812,0.007480621337890625,0.02332051657140255,0.060576122254133224,0.20942433178424835,0.025986989960074425
Oppo_C_H1f1_Kanan_cutout.png,0.41233741920206773,0.1884473885850775,0.2131002231321805,0.06731658739527548,0.9083113042416157,0.025312722451879016,0.5305962816751726,0.010974862312980609,0.9728466153039684,0.012429141114838503,0.28165286173030796,0.011599670826496421,0.01532745361328125,0.0370025634765625,0.01621246337890625,0.059726715087890625,0.08199310302734375,0.24328994750976562,0.05461883544921875,0.05271148681640625,0.3743896484375,0.064727783203125,0.0032908122520893812,0.0049540200270712376,0.0268529262393713,0.0573527030646801,0.0019696552772074938,0.0007616679067723453,0.0037930805701762438,0.002368927001953125,0.023319244384765625,0.14176304638385773,0.06263986974954605,0.0006968180532567203,0.0006650288705714047,0.000278472900390625,0.00099945068359375,0.0016276041278615594,0.2497050017118454,0.008585612289607525,0.0020395915489643812,0.00092315673828125,0.0009587605600245297,0.0010706583270803094,0.0012346903095021844,0.00140380859375,0.0016415914287790656,0.0023714702110737562,0.0038274128455668688,0.016658782958984375,0.019486745819449425,0.012552897445857525,0.0076611838303506374,0.00321197509765625,0.00016021728515625,0.0013020833721384406,0.0057729086838662624,0.02108255960047245,0.053468067198991776,0.01806131936609745,0.2283426970243454,0.0051434836350381374
Oppo_C_H1f1_Kiri_cutout.png,0.324498540777776,0.16549238763815846,0.1620875896365291,0.05241541985431018,0.9306526951164505,0.01867633217516651,0.645836817745168,0.007187348777993572,0.973928241270154,0.013240529561788592,0.4171568531376619,0.009265660718470188,0.012584686279296875,0.031768798828125,0.014575958251953125,0.05768585205078125,0.07608413696289062,0.212066650390625,0.053310394287109375,0.047374725341796875,0.4351043701171875,0.059444427490234375,0.0032361347693949938,0.0046971640549600124,0.0399322509765625,0.02947235107421875,0.001171112060546875,0.00045522055006586015,0.00139617919921875,0.0010286966571584344,0.01816558837890625,0.18648402392864227,0.045614879578351974,0.000743865966796875,0.00021870930504519492,7.502237713197246e-05,0.00037384033203125,0.00026830038405023515,0.25989022850990295,0.002651214599609375,0.0011507669696584344,0.0007731119985692203,0.0006815592641942203,0.0007260640268214047,0.0009066264028660953,0.0019073486328125,0.0054982504807412624,0.0070355734787881374,0.0082791643217206,0.01229095458984375,0.01361846923828125,0.00827153492718935,0.0060145058669149876,0.0036379497032612562,0.00017038981604855508,0.0015322366962209344,0.005069732666015625,0.0138181047514081,0.028911590576171875,0.0302581787109375,0.24323908984661102,0.010334014892578125
Oppo_C_H1f2_Kanan_cutout.png,0.6258474299356608,0.34506425337831614,0.2272672101233554,0.08371133742416799,0.9124008565336107,0.02687802239309884,0.3776726356484563,0.013888612899928978,0.9403475948575261,0.03274456414941037,0.14282951328593577,0.0103928684762241,0.01454925537109375,0.0372161865234375,0.015110015869140625,0.0896759033203125,0.1026153564453125,0.2717094421386719,0.07477188110351562,0.078887939453125,0.2589759826660156,0.056488037109375,0.0009969075908884406,0.0015652974834665656,0.0027453105431050062,0.08972040563821793,0.14659754931926727,0.08042653650045395,0.0035400390625,0.0057080588303506374,0.0008227030630223453,0.000576019287109375,0.00035603842115961015,0.00010045369708677754,9.282430255552754e-05,2.288818359375e-05,4.9591064453125e-05,1.2715657248918433e-05,0.26313528418540955,0.00272369384765625,0.0011393228778615594,0.0010401407489553094,0.0014521280536428094,0.0015576680889353156,0.0019429525127634406,0.0020459492225199938,0.0019238790264353156,0.0054168701171875,0.014333088882267475,0.018143972381949425,0.012950897216796875,0.0046259560622274876,0.0005938212270848453,0.00030771890305913985,0.00045140585280023515,0.0030453999061137438,0.0045140585862100124,0.009816487319767475,0.018973032012581825,0.07350794225931168,0.18575668334960938,0.037268321961164474
Oppo_C_H1f2_Kiri_cutout.png,0.5664740234603859,0.31032788279185375,0.19775879663520946,0.07284041160477246,0.9240467025509588,0.023218513455897,0.42016339152432125,0.012719541880266381,0.9432237523618333,0.03096620647534076,0.17669906232286395,0.010599644521360274,0.012752532958984375,0.033779144287109375,0.013774871826171875,0.08702468872070312,0.08932876586914062,0.2715415954589844,0.07293701171875,0.07448959350585938,0.2915802001953125,0.052791595458984375,0.00067138671875,0.001827239990234375,0.0075365700758993626,0.057364147156476974,0.013797760009765625,0.08293279260396957,0.050553638488054276,0.115234375,0.002899169921875,0.000438690185546875,5.086262899567373e-05,0.0,0.0,0.0,0.0,2.6702880859375e-05,0.2596855163574219,0.008914947509765625,0.0010058084735646844,0.00109100341796875,0.00101470947265625,0.0012868245830759406,0.001399993896484375,0.001697540283203125,0.004009246826171875,0.00790532398968935,0.013027191162109375,0.017108917236328125,0.0098724365234375,0.0036519367713481188,0.0008837382192723453,0.0007781982421875,0.0007909138803370297,0.0032895405311137438,0.003063201904296875,0.0075505576096475124,0.0224431362003088,0.05359141156077385,0.21068699657917023,0.031917572021484375
